date,Temp,SpCond,Sal,DO_pct,DO_mgl,Depth,cDepth,pH,Turb,ChlFluor,P,P_lag1,P_lag2,P_3d,P_7d,P_extreme,chl_sat
2017-06-28,27.102083333333336,50.339375,32.936458333333334,96.096875,6.336458333333333,1.625,,7.871875,6.5,6.2375,0.46477044,1.2739619,4.6668777,6.405610039999995,23.836652740000012,0,2.2195887565612797
2017-06-29,27.461458333333336,50.18789473684211,32.81894736842106,92.16666666666669,6.046875,1.6240625,,7.860416666666667,6.663157894736842,6.054166666666667,3.134363e-05,0.46477044,1.2739619,1.7387636836299947,21.63518008363001,0,5.88385820388794
2017-06-30,27.553125,47.13614583333333,30.60833333333333,82.59270833333333,5.4906250000000005,1.5947916666666666,,7.819791666666667,6.21875,7.028125,1.6921401,3.134363e-05,0.46477044,2.1569418836299947,21.299618283630014,0,
2017-07-01,27.68125,42.87322916666667,27.52916666666667,81.93645833333333,5.525,1.487291666666667,,7.757291666666667,9.416666666666666,8.691666666666666,2.2590911,1.6921401,3.134363e-05,3.9512625436299946,22.496092583630013,0,1.5296597480773926
2017-07-02,28.51458333333333,40.428020833333335,25.776041666666668,88.98020833333334,5.972916666666666,1.475625,,7.795833333333333,10.6875,13.176041666666668,2.6601133,2.2590911,1.6921401,6.611344499999994,13.016985883630014,0,3.8880183696746826
2017-07-03,28.61145833333333,40.9884375,26.172916666666666,84.63333333333334,5.660416666666666,1.5442708333333333,,7.797916666666667,9.083333333333334,13.45625,4.690749,2.6601133,2.2590911,9.609953399999995,13.040857183630013,0,1.0608373880386353
2017-07-04,28.36145833333333,41.4815625,26.52916666666667,77.59375,5.210416666666666,1.5160416666666665,,7.738541666666666,9.4375,13.34375,4.64123,4.690749,2.6601133,11.992092299999994,16.408125283630014,0,2.728245258331299
2017-07-05,28.68125,41.16885416666667,26.29583333333333,77.70520833333333,5.186458333333333,1.4742708333333334,,7.715625,10.53125,12.8125,6.5277276,4.64123,4.690749,15.859706599999996,22.471082443630017,0,1.83578622341156
2017-07-06,29.00208333333333,42.31333333333333,27.1,78.765625,5.198958333333334,1.4515625,,7.7375,10.6875,12.007291666666667,7.759065,6.5277276,4.64123,18.928022599999995,30.230116100000018,0,1.9255212545394895
2017-07-07,29.360416666666666,41.04510416666667,26.20520833333333,82.63854166666667,5.448958333333334,1.3886458333333334,,7.759374999999999,15.354166666666666,14.388541666666669,1.5944097,7.759065,6.5277276,15.881202299999995,30.132385700000015,0,0.6910324692726135
2017-07-08,29.20625,41.73697916666666,26.683333333333334,82.81979166666666,5.467708333333333,1.4005208333333332,,7.779166666666666,13.9375,15.847916666666668,3.601557,1.5944097,7.759065,12.955031699999994,31.474851600000015,0,2.519395589828491
2017-07-09,28.355208333333334,43.4821875,27.95625,76.79375,5.111458333333333,1.4292708333333335,,7.746875,11.229166666666666,17.026041666666668,7.83165,3.601557,1.5944097,13.027616699999994,36.64638830000001,0,
2017-07-10,27.34270833333333,42.42604166666667,27.25,70.64583333333333,4.814583333333333,1.4598958333333334,,7.719791666666667,22.375,15.577083333333334,13.94329,7.83165,3.601557,25.376496999999993,45.89892930000001,0,0.951508402824402
2017-07-11,28.019791666666663,42.7959375,27.46770833333333,75.27499999999999,5.033333333333333,1.4483333333333333,,7.710416666666667,14.770833333333334,13.133333333333333,8.13857,13.94329,7.83165,29.913509999999995,49.396269300000014,0,1.0324833393096924
2017-07-12,28.74895833333333,43.65625,28.069791666666664,76.25833333333334,5.0218750000000005,1.4665625,,7.655102040816327,19.810526315789478,9.608163265306125,0.9887445,8.13857,13.94329,23.070604499999995,43.85728620000001,0,0.8701006174087524
