time,precip
2020-02-24,1.8622919
2020-02-25,15.431616
2020-02-26,8.864283
2020-02-27,8.17579
2020-02-28,0.0
2020-02-29,0.056243446
2020-03-01,0.0
2020-03-02,0.117895715
2020-03-03,9.493151
2020-03-04,5.7888327
2020-03-05,12.540192
2020-03-06,0.6142649
2020-03-07,0.06734622
2020-03-08,0.0
2020-03-09,0.009399077
2020-03-10,3.6347291
2020-03-11,1.869427
2020-03-12,7.0000076
2020-03-13,13.0212755
2020-03-14,2.0087514
2020-03-15,3.9755464
2020-03-16,0.48253638
2020-03-17,2.040408
2020-03-18,0.1443796
2020-03-19,0.69519323
2020-03-20,0.008900763
2020-03-21,0.59764296
2020-03-22,1.9070971
2020-03-23,20.589323
2020-03-24,11.242682
2020-03-25,15.774079
2020-03-26,0.0
2020-03-27,0.0
2020-03-28,0.24822412
2020-03-29,0.35284153
2020-03-30,0.66509956
2020-03-31,7.958771
2020-04-01,6.7900157
2020-04-02,0.0
2020-04-03,0.0
2020-04-04,0.0
2020-04-05,0.004195752
2020-04-06,0.017144796
2020-04-07,0.88762945
2020-04-08,0.7548837
2020-04-09,4.3368773
2020-04-10,0.22362494
2020-04-11,0.0
2020-04-12,0.20425913
2020-04-13,39.108753
2020-04-14,0.17707057
2020-04-15,3.4845302
2020-04-16,0.16424917
2020-04-17,0.0
2020-04-18,3.58171
2020-04-19,2.2451813
2020-04-20,20.01308
2020-04-21,0.0
2020-04-22,0.017954646
2020-04-23,11.392523
2020-04-24,30.08188
2020-04-25,0.9928334
2020-04-26,2.8954954
2020-04-27,0.007157724
2020-04-28,0.0
2020-04-29,0.0011567791
2020-04-30,8.018602
2020-05-01,4.806295
2020-05-02,0.047991093
2020-05-03,0.00041807033
2020-05-04,0.51192284
2020-05-05,4.810714
2020-05-06,13.054256
2020-05-07,0.99046886
2020-05-08,3.854297
2020-05-09,4.3432875
2020-05-10,0.62100804
2020-05-11,0.09686927
2020-05-12,0.19667666
2020-05-13,0.2381237
2020-05-14,0.012140175
2020-05-15,0.19948937
2020-05-16,0.046142586
2020-05-17,1.8755149
2020-05-18,13.581951
2020-05-19,11.936487
2020-05-20,7.9923725
2020-05-21,27.70914
2020-05-22,10.485469
2020-05-23,4.276269
2020-05-24,0.4924256
2020-05-25,0.37081856
2020-05-26,1.1579388
2020-05-27,1.3641641
2020-05-28,6.3276677
2020-05-29,11.740492
2020-05-30,12.335048
2020-05-31,2.7826087
2020-06-01,0.0
2020-06-02,0.07085619
2020-06-03,0.00051449524
2020-06-04,0.12530793
2020-06-05,5.0555177
2020-06-06,4.3073487
2020-06-07,7.163076
2020-06-08,0.0131762875
2020-06-09,3.4621637
2020-06-10,0.17689937
2020-06-11,1.9721185
2020-06-12,4.3262396
2020-06-13,2.1191413
2020-06-14,4.2986755
2020-06-15,27.236385
2020-06-16,31.184374
2020-06-17,9.407878
2020-06-18,0.12964684
2020-06-19,3.94676
2020-06-20,11.5397625
2020-06-21,5.391662
2020-06-22,2.600491
2020-06-23,2.9640849
2020-06-24,0.99346334
2020-06-25,3.8660212
2020-06-26,0.28495836
2020-06-27,0.017796073
2020-06-28,0.7538652
2020-06-29,2.822315
2020-06-30,3.9641726
2020-07-01,2.9533541
2020-07-02,6.273998
2020-07-03,0.0
2020-07-04,0.5709097
2020-07-05,2.5569339
2020-07-06,1.1674021
2020-07-07,6.2774634
2020-07-08,7.156509
2020-07-09,7.2793245
2020-07-10,2.3719735
2020-07-11,0.8360458
2020-07-12,1.7233434
2020-07-13,3.6372862
2020-07-14,2.8325157
2020-07-15,1.536782
2020-07-16,0.007885333
2020-07-17,0.5515141
2020-07-18,5.270347
2020-07-19,2.1940663
2020-07-20,0.098736405
2020-07-21,1.5176885
2020-07-22,0.5150699
2020-07-23,5.5480795
2020-07-24,7.851388
2020-07-25,5.661773
2020-07-26,2.5003016
2020-07-27,0.00948874
2020-07-28,6.12657
2020-07-29,21.851696
2020-07-30,3.005412
2020-07-31,4.5930586
2020-08-01,16.429672
2020-08-02,7.130899
2020-08-03,7.708502
2020-08-04,8.875962
2020-08-05,4.7671304
2020-08-06,13.4836855
2020-08-07,8.082919
2020-08-08,14.518667
2020-08-09,7.656865
2020-08-10,5.5924635
2020-08-11,3.190403
2020-08-12,0.6563076
2020-08-13,6.9804974
2020-08-14,8.569426
2020-08-15,11.595236
2020-08-16,19.60505
2020-08-17,0.84314257
2020-08-18,1.5828425
2020-08-19,9.062979
2020-08-20,6.8031793
2020-08-21,4.684042
2020-08-22,8.1644945
2020-08-23,6.5516095
2020-08-24,8.322315
2020-08-25,2.8328583
2020-08-26,0.02348199
2020-08-27,0.029120212
2020-08-28,3.579243
2020-08-29,1.6022546
2020-08-30,3.9499786
2020-08-31,1.1063601
2020-09-01,4.000108
2020-09-02,0.87470317
2020-09-03,0.12708639
2020-09-04,0.0
2020-09-05,0.3730776
2020-09-06,2.196845
2020-09-07,3.4175904
2020-09-08,12.753386
2020-09-09,17.712849
2020-09-10,17.513182
2020-09-11,7.1700315
2020-09-12,7.890877
2020-09-13,3.1695828
2020-09-14,1.2977699
2020-09-15,0.10277954
2020-09-16,0.19817057
2020-09-17,27.88046
2020-09-18,9.45345
2020-09-19,5.0720716
2020-09-20,5.919364
2020-09-21,0.0
2020-09-22,0.0
2020-09-23,1.8730019
2020-09-24,4.3242536
2020-09-25,7.029653
2020-09-26,8.706831
2020-09-27,2.2513456
2020-09-28,14.636613
2020-09-29,7.0312853
2020-09-30,12.339152
2020-10-01,0.14040944
2020-10-02,2.671803
2020-10-03,7.8715777
2020-10-04,40.61035
2020-10-05,9.911506
2020-10-06,1.1373559
2020-10-07,0.029512633
2020-10-08,0.0
2020-10-09,1.8473951
2020-10-10,6.6384816
2020-10-11,13.465291
2020-10-12,2.5698333
2020-10-13,0.00040032918
2020-10-14,0.0
2020-10-15,0.05977959
2020-10-16,0.7879814
2020-10-17,0.7647014
2020-10-18,0.0
2020-10-19,0.21294779
2020-10-20,0.22762111
2020-10-21,3.1708643
2020-10-22,2.8987937
2020-10-23,0.6689324
2020-10-24,0.00013935808
2020-10-25,17.669485
2020-10-26,1.3246328
2020-10-27,0.0
2020-10-28,0.6267478
2020-10-29,19.294939
2020-10-30,1.4273013
2020-10-31,0.48468283
2020-11-01,4.5958447
2020-11-02,0.07477379
2020-11-03,0.01866651
2020-11-04,0.0
2020-11-05,0.0
2020-11-06,0.59200704
2020-11-07,0.18845505
2020-11-08,0.0
2020-11-09,1.3700622
2020-11-10,0.0
2020-11-11,3.082032
2020-11-12,40.60359
2020-11-13,16.694246
2020-11-14,0.15716253
2020-11-15,0.0
2020-11-16,0.06562512
2020-11-17,0.0
2020-11-18,2.2730886e-05
2020-11-19,0.0
2020-11-20,0.0
2020-11-21,0.0
2020-11-22,0.01454125
2020-11-23,12.120109
2020-11-24,0.017946763
2020-11-25,1.0154835
2020-11-26,8.324942
2020-11-27,1.2205709
2020-11-28,12.17837
2020-11-29,1.4237949
2020-11-30,26.08368
2020-12-01,0.025003608
2020-12-02,0.0
2020-12-03,0.0
2020-12-04,1.5197014
2020-12-05,10.893183
2020-12-06,0.0022135095
2020-12-07,16.030611
2020-12-08,0.26670104
2020-12-09,1.8414991
2020-12-10,0.0
2020-12-11,0.0012087655
2020-12-12,0.27880678
2020-12-13,2.6148176
2020-12-14,4.301416
2020-12-15,0.29619467
2020-12-16,14.439203
2020-12-17,7.5214376
2020-12-18,0.0
2020-12-19,0.0
2020-12-20,6.070379
2020-12-21,5.72158
2020-12-22,0.0
2020-12-23,0.00087270513
2020-12-24,11.4180155
2020-12-25,48.793465
2020-12-26,0.013598343
2020-12-27,0.0
2020-12-28,0.2309858
2020-12-29,0.0
2020-12-30,0.000714457
2020-12-31,0.94467914
2021-01-01,12.575491
2021-01-02,22.890432
2021-01-03,18.73104
2021-01-04,0.068767495
2021-01-05,0.2049353
2021-01-06,0.005481519
2021-01-07,0.5918459
2021-01-08,5.60728
2021-01-09,2.1938767
2021-01-10,0.0
2021-01-11,0.205023
2021-01-12,0.16991276
2021-01-13,0.0
2021-01-14,8.216226
2021-01-15,0.0
2021-01-16,0.32073745
2021-01-17,0.0012211867
2021-01-18,0.20826802
2021-01-19,0.0
2021-01-20,1.7758489
2021-01-21,1.8478633
2021-01-22,9.097968
2021-01-23,0.0
2021-01-24,0.0
2021-01-25,3.69021
2021-01-26,19.72919
2021-01-27,6.1708426
2021-01-28,0.42395502
2021-01-29,0.0
2021-01-30,0.02953258
2021-01-31,5.265386
2021-02-01,10.510778
2021-02-02,0.123602346
2021-02-03,0.104141206
2021-02-04,0.009070596
2021-02-05,23.759874
2021-02-06,7.614101
2021-02-07,7.936702
2021-02-08,0.012717104
2021-02-09,8.938441
2021-02-10,0.041395854
2021-02-11,0.5967918
2021-02-12,9.315307
2021-02-13,16.119137
2021-02-14,12.699953
2021-02-15,7.434669
2021-02-16,13.770632
2021-02-17,0.00035441006
2021-02-18,12.950877
2021-02-19,17.507643
2021-02-20,4.01941
2021-02-21,0.0
2021-02-22,2.2410283
2021-02-23,0.35199293
2021-02-24,0.19410701
2021-02-25,0.0
2021-02-26,1.4306961
2021-02-27,0.67396873
2021-02-28,1.5218447
2021-03-01,2.918693
2021-03-02,10.219396
2021-03-03,18.209286
2021-03-04,0.0
2021-03-05,0.0
2021-03-06,2.1645622
2021-03-07,0.6937634
2021-03-08,0.0
2021-03-09,0.0
2021-03-10,0.11877368
2021-03-11,0.0
2021-03-12,0.060788266
2021-03-13,2.8098955
2021-03-14,0.25141463
2021-03-15,1.3578242
2021-03-16,9.743742
2021-03-17,7.3887243
2021-03-18,5.394114
2021-03-19,4.734849
2021-03-20,4.9804952e-05
2021-03-21,2.1672142
2021-03-22,3.972304
2021-03-23,0.3363985
2021-03-24,2.3696744
2021-03-25,1.058071
2021-03-26,11.516783
2021-03-27,2.4823332
2021-03-28,11.63678
2021-03-29,2.3286552
2021-03-30,0.05390401
2021-03-31,0.94409835
2021-04-01,22.669777
2021-04-02,0.0
2021-04-03,0.0
2021-04-04,0.0
2021-04-05,0.0
2021-04-06,0.0
2021-04-07,0.0
2021-04-08,0.0
2021-04-09,2.662995
2021-04-10,10.9081545
2021-04-11,5.2386374
2021-04-12,1.4410843
2021-04-13,0.0
2021-04-14,0.0
2021-04-15,6.6829286
2021-04-16,0.0
2021-04-17,0.03710748
2021-04-18,0.70073384
2021-04-19,0.06179792
2021-04-20,0.0022739104
2021-04-21,0.030192891
2021-04-22,0.0
2021-04-23,0.0
2021-04-24,6.961975
2021-04-25,21.301933
2021-04-26,0.0053857216
2021-04-27,0.0
2021-04-28,0.5214659
2021-04-29,0.0133469
2021-04-30,0.605677
2021-05-01,0.14477372
2021-05-02,0.1350477
2021-05-03,7.100876
2021-05-04,4.144628
2021-05-05,6.0825696
2021-05-06,1.1244482
2021-05-07,1.9629369
2021-05-08,0.019721575
2021-05-09,0.13061999
2021-05-10,8.311408
2021-05-11,4.695127
2021-05-12,13.807932
2021-05-13,3.8874643
2021-05-14,0.00016224626
2021-05-15,0.07635711
2021-05-16,0.044457614
2021-05-17,0.046018854
2021-05-18,0.011184214
2021-05-19,0.018902395
2021-05-20,0.0996525
2021-05-21,0.0
2021-05-22,0.48173887
2021-05-23,1.3249487
2021-05-24,0.954883
2021-05-25,0.6122235
2021-05-26,0.0004581765
2021-05-27,0.49730748
2021-05-28,0.0038489087
2021-05-29,1.4626353
2021-05-30,9.857799
2021-05-31,1.1838394
2021-06-01,0.027796175
2021-06-02,3.2352915
2021-06-03,28.335644
2021-06-04,24.589552
2021-06-05,4.4563055
2021-06-06,0.8060488
2021-06-07,2.456671
2021-06-08,0.70968175
2021-06-09,3.2278428
2021-06-10,20.936268
2021-06-11,9.390745
2021-06-12,8.055815
2021-06-13,1.4267548
2021-06-14,5.3266153
2021-06-15,4.932819
2021-06-16,3.1402144
2021-06-17,1.518853
2021-06-18,0.0
2021-06-19,0.27407184
2021-06-20,10.277468
2021-06-21,10.665805
2021-06-22,2.8417358
2021-06-23,11.8308115
2021-06-24,4.237599
2021-06-25,3.3489661
2021-06-26,0.29472244
2021-06-27,0.0
2021-06-28,0.33325523
2021-06-29,0.25636226
2021-06-30,0.08289828
2021-07-01,1.0099412
2021-07-02,16.145435
2021-07-03,11.583481
2021-07-04,0.0
2021-07-05,0.0056490987
2021-07-06,1.0170407
2021-07-07,1.3257098
2021-07-08,28.395502
2021-07-09,9.447743
2021-07-10,7.26022
2021-07-11,5.250893
2021-07-12,0.90891343
2021-07-13,0.45544755
2021-07-14,0.3441231
2021-07-15,1.2210602
2021-07-16,1.983823
2021-07-17,1.270937
2021-07-18,5.566993
2021-07-19,13.843367
2021-07-20,8.6195545
2021-07-21,3.3476944
2021-07-22,0.33402747
2021-07-23,0.12087324
2021-07-24,0.045917373
2021-07-25,0.012989232
2021-07-26,1.2099799
2021-07-27,16.158192
2021-07-28,10.003539
2021-07-29,4.3218527
2021-07-30,0.49999344
2021-07-31,2.429658
2021-08-01,15.869577
2021-08-02,10.535319
2021-08-03,17.511267
2021-08-04,27.30999
2021-08-05,9.534133
2021-08-06,6.1453843
2021-08-07,15.420885
2021-08-08,6.212327
2021-08-09,0.3756769
2021-08-10,0.6014201
2021-08-11,1.6967473
2021-08-12,0.386049
2021-08-13,0.15197092
2021-08-14,3.3371272
2021-08-15,16.517054
2021-08-16,8.678409
2021-08-17,3.9330492
2021-08-18,7.5666213
2021-08-19,1.3558925
2021-08-20,8.768396
2021-08-21,8.407432
2021-08-22,6.287881
2021-08-23,5.10013
2021-08-24,3.5968544
2021-08-25,2.3958826
2021-08-26,0.8430081
2021-08-27,0.016590327
2021-08-28,0.076659665
2021-08-29,2.9351053
2021-08-30,0.26214844
2021-08-31,3.7932868
2021-09-01,1.9638917
2021-09-02,4.1939387
2021-09-03,0.13336563
2021-09-04,0.013922343
2021-09-05,0.01439601
2021-09-06,0.0116422875
2021-09-07,0.77373767
2021-09-08,5.1743197
2021-09-09,20.36939
2021-09-10,3.0962405
2021-09-11,1.8207943
2021-09-12,0.009845492
2021-09-13,0.0
2021-09-14,0.0
2021-09-15,0.26225272
2021-09-16,7.3738565
2021-09-17,1.4961139
2021-09-18,2.3155444
2021-09-19,0.0
2021-09-20,2.5004952
2021-09-21,13.129441
2021-09-22,18.33572
2021-09-23,22.117836
2021-09-24,4.738283
2021-09-25,0.011098663
2021-09-26,0.0
2021-09-27,0.0005442405
2021-09-28,0.0
2021-09-29,0.11119903
2021-09-30,0.0007366949
2021-10-01,0.0008444631
2021-10-02,0.0
2021-10-03,0.0042611333
2021-10-04,2.36525
2021-10-05,2.592109
2021-10-06,3.4792378
2021-10-07,16.082281
2021-10-08,4.854966
2021-10-09,32.522533
2021-10-10,9.069791
2021-10-11,2.5125248
2021-10-12,0.0
2021-10-13,0.051677123
2021-10-14,0.07138441
2021-10-15,0.1439735
2021-10-16,0.0
2021-10-17,0.1677417
2021-10-18,0.0
2021-10-19,0.0
2021-10-20,0.2502696
2021-10-21,1.4699279
2021-10-22,3.9421418
2021-10-23,1.4391854
2021-10-24,0.036887877
2021-10-25,17.48233
2021-10-26,5.326091
2021-10-27,0.0
2021-10-28,2.7449694
2021-10-29,5.3551116
2021-10-30,0.29585558
2021-10-31,1.2515073
2021-11-01,0.0
2021-11-02,0.0
2021-11-03,0.0
2021-11-04,4.318921
2021-11-05,8.343007
2021-11-06,13.147916
2021-11-07,5.2934613
2021-11-08,2.8776886
2021-11-09,0.0
2021-11-10,0.17799447
2021-11-11,0.18506044
2021-11-12,12.659165
2021-11-13,1.2819779
2021-11-14,0.14091794
2021-11-15,0.09300246
2021-11-16,0.0
2021-11-17,0.0
2021-11-18,0.040753976
2021-11-19,2.1885576
2021-11-20,0.0
2021-11-21,0.018974239
2021-11-22,8.692922
2021-11-23,3.4089522
2021-11-24,0.0
2021-11-25,0.0
2021-11-26,3.2942288
2021-11-27,0.0
2021-11-28,0.17318127
2021-11-29,0.71639925
2021-11-30,0.0
2021-12-01,0.0
2021-12-02,3.424452
2021-12-03,0.084887266
2021-12-04,0.24036224
2021-12-05,0.8707651
2021-12-06,4.494108
2021-12-07,8.9214735
2021-12-08,21.628841
2021-12-09,1.4845767
2021-12-10,0.57280606
2021-12-11,0.22225787
2021-12-12,5.470206
2021-12-13,0.0
2021-12-14,0.0
2021-12-15,0.0
2021-12-16,0.0
2021-12-17,0.0
2021-12-18,0.05779277
2021-12-19,7.5574775
2021-12-20,1.8487021
2021-12-21,6.610512
2021-12-22,4.6248546
2021-12-23,0.0
2021-12-24,0.12054707
2021-12-25,0.66702855
2021-12-26,0.0
2021-12-27,0.0
2021-12-28,0.026075052
2021-12-29,0.0014093972
2021-12-30,3.0892706
2021-12-31,1.9022863
2022-01-01,3.6992497
2022-01-02,0.65449846
2022-01-03,25.090221
2022-01-04,0.0
2022-01-05,0.13191155
2022-01-06,0.80366975
2022-01-07,0.16048308
2022-01-08,0.0
2022-01-09,0.0006792673
2022-01-10,1.9615448
2022-01-11,0.0
2022-01-12,0.0
2022-01-13,2.0729065
2022-01-14,8.177318
2022-01-15,0.14453873
2022-01-16,32.293484
2022-01-17,4.748419
2022-01-18,0.0
2022-01-19,0.0
2022-01-20,1.8574636
2022-01-21,19.436993
2022-01-22,5.44057
2022-01-23,0.011473218
2022-01-24,0.038878918
2022-01-25,8.172065
2022-01-26,0.5441744
2022-01-27,0.0023023342
2022-01-28,10.278611
2022-01-29,11.709116
2022-01-30,0.00013987462
2022-01-31,0.17762783
2022-02-01,0.044248722
2022-02-02,0.0
2022-02-03,1.1814554
2022-02-04,1.1125553
2022-02-05,7.1808443
2022-02-06,0.19354203
2022-02-07,3.655204
2022-02-08,11.528794
2022-02-09,4.2900357
2022-02-10,0.0
2022-02-11,0.030599486
2022-02-12,2.5717618
2022-02-13,17.622965
2022-02-14,0.07181338
2022-02-15,0.0
2022-02-16,0.0
2022-02-17,0.20376751
2022-02-18,7.548567
2022-02-19,0.0866603
2022-02-20,0.0
2022-02-21,0.0
2022-02-22,0.44236365
2022-02-23,1.1112763
2022-02-24,0.27358916
2022-02-25,0.08374829
2022-02-26,0.47142333
2022-02-27,1.6674687
2022-02-28,0.9734432
2022-03-01,1.6579379
2022-03-02,0.0
2022-03-03,0.0
2022-03-04,0.0
2022-03-05,0.06930248
2022-03-06,0.00064214325
2022-03-07,0.011485164
2022-03-08,0.38985312
2022-03-09,1.714911
2022-03-10,10.763165
2022-03-11,2.768169
2022-03-12,8.542342
2022-03-13,0.084706016
2022-03-14,0.0
2022-03-15,0.0018695588
2022-03-16,7.0679884
2022-03-17,5.448196
2022-03-18,0.52455544
2022-03-19,1.6323842
2022-03-20,9.084395
2022-03-21,0.0
2022-03-22,0.2869444
2022-03-23,8.708119
2022-03-24,34.08936
2022-03-25,13.236356
2022-03-26,0.0
2022-03-27,0.000109406465
2022-03-28,0.0
2022-03-29,0.0
2022-03-30,0.09290002
2022-03-31,6.251472
2022-04-01,6.9135737
2022-04-02,0.0023900776
2022-04-03,1.2196412
2022-04-04,0.0
2022-04-05,2.284688
2022-04-06,11.6865835
2022-04-07,12.088784
2022-04-08,1.6556593
2022-04-09,0.0
2022-04-10,0.0
2022-04-11,0.00020759301
2022-04-12,1.0426861
2022-04-13,0.10118557
2022-04-14,3.223559
2022-04-15,5.280993
2022-04-16,6.03132
2022-04-17,8.633673
2022-04-18,23.702986
2022-04-19,1.2264172
2022-04-20,0.0
2022-04-21,0.0
2022-04-22,0.0
2022-04-23,0.0
2022-04-24,0.0
2022-04-25,0.0
2022-04-26,0.12717478
2022-04-27,0.1994641
2022-04-28,0.0
2022-04-29,0.0
2022-04-30,0.0
2022-05-01,1.1291939
2022-05-02,9.550178
2022-05-03,1.3767378
2022-05-04,3.6394322
2022-05-05,9.87657
2022-05-06,3.5244424
2022-05-07,9.943711
2022-05-08,1.8296883
2022-05-09,0.08562007
2022-05-10,0.10397912
2022-05-11,1.2849997
2022-05-12,2.211585
2022-05-13,8.745362
2022-05-14,15.374124
2022-05-15,0.7017459
2022-05-16,2.0725112
2022-05-17,9.682984
2022-05-18,0.0
2022-05-19,0.088939056
2022-05-20,2.9985826
2022-05-21,4.0364094
2022-05-22,8.879862
2022-05-23,3.6099205
2022-05-24,7.4396586
2022-05-25,1.4984348
2022-05-26,0.00011761689
2022-05-27,5.6919904
2022-05-28,6.9211173
2022-05-29,0.08257534
2022-05-30,0.00043793258
2022-05-31,0.0
2022-06-01,0.0
2022-06-02,0.2124144
2022-06-03,2.9131014
2022-06-04,9.080385
2022-06-05,0.34813827
2022-06-06,0.084685884
2022-06-07,0.44659612
2022-06-08,3.4521194
2022-06-09,4.8766155
2022-06-10,5.6914444
2022-06-11,0.831354
2022-06-12,8.184262
2022-06-13,3.6281736
2022-06-14,5.9229054
2022-06-15,0.022659928
2022-06-16,8.717089
2022-06-17,8.5167055
2022-06-18,7.2284627
2022-06-19,0.0
2022-06-20,0.12409582
2022-06-21,0.81733954
2022-06-22,1.5997196
2022-06-23,4.513493
2022-06-24,0.030336017
2022-06-25,0.0
2022-06-26,0.0
2022-06-27,2.073686
2022-06-28,2.6163647
2022-06-29,2.8333535
2022-06-30,1.5119383
2022-07-01,7.1276507
2022-07-02,2.91355
2022-07-03,4.588079
2022-07-04,9.886821
2022-07-05,0.9984707
2022-07-06,2.4967506
2022-07-07,13.99295
2022-07-08,15.649429
2022-07-09,14.1219
2022-07-10,8.683635
2022-07-11,3.0900085
2022-07-12,0.29878232
2022-07-13,2.837493
2022-07-14,7.3512726
2022-07-15,13.597854
2022-07-16,7.06437
2022-07-17,3.1940906
2022-07-18,5.293979
2022-07-19,2.0349617
2022-07-20,2.1123729
2022-07-21,2.0892959
2022-07-22,7.670348
2022-07-23,3.6171324
2022-07-24,1.2644383
2022-07-25,3.1679988
2022-07-26,13.159039
2022-07-27,9.0062475
2022-07-28,2.945199
2022-07-29,1.1861384
2022-07-30,10.81874
2022-07-31,16.109907
2022-08-01,11.293886
2022-08-02,2.2552414
2022-08-03,1.5936297
2022-08-04,1.4314761
2022-08-05,1.1354802
2022-08-06,2.726376
2022-08-07,0.27309886
2022-08-08,0.16112953
2022-08-09,0.52832395
2022-08-10,1.7348789
2022-08-11,5.715837
2022-08-12,18.621206
2022-08-13,1.059004
2022-08-14,0.12859498
2022-08-15,2.143617
2022-08-16,5.2630467
2022-08-17,1.58651
2022-08-18,0.12508672
2022-08-19,5.447429
2022-08-20,3.9059722
2022-08-21,9.279619
2022-08-22,15.0849
2022-08-23,16.470934
2022-08-24,4.1859984
2022-08-25,0.5933494
2022-08-26,3.5923865
2022-08-27,1.7768263
2022-08-28,3.6495767
2022-08-29,6.216121
2022-08-30,1.4579806
2022-08-31,1.297551
2022-09-01,0.47192064
2022-09-02,0.1693061
2022-09-03,0.35723764
2022-09-04,0.020899074
2022-09-05,3.6395924
2022-09-06,7.3624525
2022-09-07,5.6790094
2022-09-08,4.332717
2022-09-09,0.23052868
2022-09-10,6.670631
2022-09-11,9.276134
2022-09-12,3.1576738
2022-09-13,4.150812
2022-09-14,2.096874
2022-09-15,8.321877
2022-09-16,0.017905748
2022-09-17,0.7396233
2022-09-18,0.25760472
2022-09-19,0.15370776
2022-09-20,0.033752788
2022-09-21,0.0
2022-09-22,0.10964976
2022-09-23,1.4275551
2022-09-24,0.0
2022-09-25,0.003407787
2022-09-26,0.021448005
2022-09-27,3.7622607
2022-09-28,8.176425
2022-09-29,19.564365
2022-09-30,34.42639
2022-10-01,5.5899973
2022-10-02,1.927775
2022-10-03,0.070704944
2022-10-04,0.0
2022-10-05,0.0029525305
2022-10-06,0.00033882764
2022-10-07,0.0
2022-10-08,1.8748604
2022-10-09,0.33574352
2022-10-10,0.14322847
2022-10-11,0.01300565
2022-10-12,0.26251155
2022-10-13,21.845661
2022-10-14,0.8109539
2022-10-15,0.0
2022-10-16,0.8629145
2022-10-17,7.220944
2022-10-18,2.24048
2022-10-19,0.5456244
2022-10-20,0.0
2022-10-21,0.013512013
2022-10-22,5.724963
2022-10-23,14.884639
2022-10-24,0.75679487
2022-10-25,0.83011353
2022-10-26,0.20723559
2022-10-27,0.003970533
2022-10-28,0.13392633
2022-10-29,1.540751
2022-10-30,0.44820812
2022-10-31,0.96854514
2022-11-01,4.0724406
2022-11-02,0.053981435
2022-11-03,2.278675
2022-11-04,0.020673556
2022-11-05,0.0
2022-11-06,0.08412008
2022-11-07,0.0
2022-11-08,0.0
2022-11-09,0.0
2022-11-10,0.06069682
2022-11-11,1.8150777
2022-11-12,0.69399935
2022-11-13,0.13623896
2022-11-14,0.007549679
2022-11-15,0.3985267
2022-11-16,1.0015409
2022-11-17,1.2801659
2022-11-18,0.02349115
2022-11-19,0.045060657
2022-11-20,28.314312
2022-11-21,8.491702
2022-11-22,0.0
2022-11-23,1.9420193
2022-11-24,0.0
2022-11-25,19.369265
2022-11-26,0.11880493
2022-11-27,11.111879
2022-11-28,0.007975168
2022-11-29,0.0
2022-11-30,5.7315726
2022-12-01,0.119936384
2022-12-02,0.00014474435
2022-12-03,4.853609
2022-12-04,5.694602
2022-12-05,0.55599177
2022-12-06,5.350069
2022-12-07,0.8321513
2022-12-08,0.7953425
2022-12-09,0.070708886
2022-12-10,0.004391584
2022-12-11,0.72562677
2022-12-12,2.0036173
2022-12-13,0.0
2022-12-14,3.641473
2022-12-15,22.156618
2022-12-16,0.3442994
2022-12-17,0.1542322
2022-12-18,1.0143704
2022-12-19,0.017658329
2022-12-20,2.0199883
2022-12-21,4.3316293
2022-12-22,22.972517
2022-12-23,0.6696196
2022-12-24,0.00041171777
2022-12-25,0.070735216
2022-12-26,0.04170449
2022-12-27,0.38966903
2022-12-28,0.0007054908
2022-12-29,0.0
2022-12-30,0.0
2022-12-31,4.5893803
2023-01-01,2.8684027
2023-01-02,0.0
2023-01-03,0.35414216
2023-01-04,8.089753
2023-01-05,6.581486
2023-01-06,0.001977729
2023-01-07,0.14976923
2023-01-08,0.042597435
2023-01-09,8.990824
2023-01-10,0.04992402
2023-01-11,0.58908474
2023-01-12,0.1511947
2023-01-13,20.429506
2023-01-14,5.266388
2023-01-15,2.1469576
2023-01-16,0.008225979
2023-01-17,0.8370585
2023-01-18,0.01429054
2023-01-19,1.5183127
2023-01-20,0.16136906
2023-01-21,0.92849046
2023-01-22,27.178732
2023-01-23,10.129907
2023-01-24,0.0
2023-01-25,10.906956
2023-01-26,8.054659
2023-01-27,0.0
2023-01-28,0.020447485
2023-01-29,0.23032731
2023-01-30,4.9285827
2023-01-31,0.07720433
2023-02-01,1.130572
2023-02-02,1.1330335
2023-02-03,5.5514746
2023-02-04,0.0
2023-02-05,3.5820374
2023-02-06,7.062991
2023-02-07,0.0008870397
2023-02-08,0.022334209
2023-02-09,0.14107886
2023-02-10,0.93088984
2023-02-11,6.6194124
2023-02-12,24.708294
2023-02-13,0.059393752
2023-02-14,0.0
2023-02-15,0.0030136302
2023-02-16,0.3798028
2023-02-17,7.391905
2023-02-18,1.5441943
2023-02-19,0.7822395
2023-02-20,8.440927
2023-02-21,14.536744
2023-02-22,0.1718573
2023-02-23,0.61133665
2023-02-24,0.0015194603
2023-02-25,2.720488
2023-02-26,1.5138749
2023-02-27,0.28361383
2023-02-28,0.057908323
2023-03-01,0.003562064
2023-03-02,7.4458175
2023-03-03,0.36659163
2023-03-04,0.5071585
2023-03-05,0.0
2023-03-06,0.12576051
2023-03-07,0.0
2023-03-08,0.0
2023-03-09,0.002024252
2023-03-10,9.477391
2023-03-11,1.1656555
2023-03-12,3.5820339
2023-03-13,2.6957905
2023-03-14,0.0
2023-03-15,0.0
2023-03-16,0.00033516335
2023-03-17,0.6510408
2023-03-18,5.4106116
2023-03-19,1.6999881
2023-03-20,0.6855687
2023-03-21,0.0
